Date,Open,High,Low,Close,Adj Close,Volume
1988-04-18,0.354911,0.370536,0.348214,0.358259,0.279166,883332800
1988-04-25,0.359375,0.375000,0.357143,0.366071,0.285253,641636800
1988-05-02,0.363839,0.385045,0.361607,0.368304,0.286993,608014400
1988-05-09,0.368304,0.368304,0.352679,0.361607,0.281775,501379200
1988-05-16,0.361607,0.375000,0.343750,0.345982,0.269599,774737600
1988-05-23,0.343750,0.357143,0.333705,0.354911,0.277104,631176000
1988-05-30,0.357143,0.386161,0.354911,0.383929,0.299761,661920000
1988-06-06,0.381696,0.406250,0.381696,0.397321,0.310217,1181600000
1988-06-13,0.401786,0.410714,0.395089,0.399554,0.311960,766225600
1988-06-20,0.396205,0.409598,0.391741,0.401786,0.313703,543860800
1988-06-27,0.397321,0.418527,0.397321,0.415179,0.324160,598864000
1988-07-04,0.415179,0.424107,0.401786,0.404018,0.315446,472001600
1988-07-11,0.406250,0.406250,0.395089,0.401786,0.313703,435534400
1988-07-18,0.405134,0.410714,0.379464,0.379464,0.296274,608764800
1988-07-25,0.381696,0.397321,0.377232,0.396205,0.309345,575579200
1988-08-01,0.397321,0.408482,0.392857,0.395089,0.308474,439644800
1988-08-08,0.397321,0.399554,0.372768,0.379464,0.296274,531305600
1988-08-15,0.377232,0.386161,0.361607,0.363839,0.284075,709800000
1988-08-22,0.359375,0.363839,0.350446,0.359375,0.281118,627076800
1988-08-29,0.363839,0.367188,0.343750,0.354911,0.277626,778523200
1988-09-05,0.357143,0.366071,0.337054,0.361607,0.282864,764489600
1988-09-12,0.366071,0.381696,0.357143,0.377232,0.295087,795804800
1988-09-19,0.375000,0.395089,0.368304,0.390625,0.305564,533310400
1988-09-26,0.390625,0.395089,0.379464,0.386161,0.302072,533680000
1988-10-03,0.383929,0.386161,0.342634,0.354911,0.277626,890982400
1988-10-10,0.352679,0.354911,0.334821,0.345982,0.270642,981848000
1988-10-17,0.343750,0.372768,0.341518,0.366071,0.286356,810678400
1988-10-24,0.368304,0.368304,0.341518,0.343750,0.268896,637235200
1988-10-31,0.345982,0.345982,0.328125,0.337054,0.263658,991379200
1988-11-07,0.332589,0.354911,0.330357,0.343750,0.268896,734932800
1988-11-14,0.345982,0.350446,0.337054,0.339286,0.265404,450206400
1988-11-21,0.334821,0.337054,0.316964,0.325893,0.254927,606379200
1988-11-28,0.325893,0.356027,0.321429,0.350446,0.274857,945750400
1988-12-05,0.352679,0.357143,0.345982,0.349330,0.273982,461899200
1988-12-12,0.350446,0.361607,0.341518,0.358259,0.280985,729792000
1988-12-19,0.359375,0.375000,0.357143,0.367188,0.287988,897467200
1988-12-26,0.366071,0.370536,0.354911,0.359375,0.281860,311035200
1989-01-02,0.359375,0.388393,0.357143,0.380580,0.298491,845958400
1989-01-09,0.383929,0.388393,0.368304,0.386161,0.302869,682976000
1989-01-16,0.386161,0.392857,0.352679,0.366071,0.287112,1842848000
1989-01-23,0.363839,0.376116,0.323661,0.335938,0.263478,2927198400
1989-01-30,0.335938,0.359375,0.328125,0.350446,0.274857,2186811200
1989-02-06,0.352679,0.352679,0.330357,0.332589,0.260852,948057600
1989-02-13,0.328125,0.332589,0.314732,0.328125,0.257351,1829934400
1989-02-20,0.329241,0.337054,0.321429,0.321429,0.252794,676379200
1989-02-27,0.321429,0.328125,0.303571,0.310268,0.244016,1226176000
1989-03-06,0.312500,0.323661,0.305804,0.312500,0.245772,881652800
1989-03-13,0.312500,0.319196,0.303571,0.311384,0.244894,812470400
1989-03-20,0.312500,0.316964,0.301339,0.306920,0.241383,573406400
1989-03-27,0.305804,0.319196,0.299107,0.318080,0.250160,657910400
1989-04-03,0.316964,0.334821,0.302455,0.333705,0.262449,913628800
1989-04-10,0.332589,0.352679,0.328125,0.345982,0.272104,974456000
1989-04-17,0.343750,0.371652,0.339286,0.358259,0.281760,1421996800
1989-04-24,0.357143,0.361607,0.343750,0.348214,0.273860,656342400
1989-05-01,0.343750,0.381696,0.343750,0.370536,0.291415,1166614400
1989-05-08,0.370536,0.401786,0.370536,0.401786,0.315992,1555220800
1989-05-15,0.399554,0.412946,0.399554,0.408482,0.321259,1337056000
1989-05-22,0.408482,0.437500,0.404018,0.433036,0.340570,967355200
1989-05-29,0.430804,0.441964,0.419643,0.437500,0.344834,531115200
1989-06-05,0.435268,0.437500,0.412946,0.419643,0.330759,717225600
1989-06-12,0.417411,0.448661,0.388393,0.397321,0.313165,1266552000
1989-06-19,0.397321,0.399554,0.375000,0.391741,0.308767,708612800
1989-06-26,0.392857,0.395089,0.352679,0.368304,0.290294,944910400
1989-07-03,0.372768,0.375000,0.357143,0.368304,0.290294,447540800
1989-07-10,0.366071,0.368304,0.352679,0.363839,0.286775,1054502400
1989-07-17,0.363839,0.368304,0.345982,0.357143,0.281497,1222737600
1989-07-24,0.354911,0.354911,0.337054,0.351563,0.277099,851984000
1989-07-31,0.350446,0.381696,0.348214,0.381696,0.300850,709105600
1989-08-07,0.383929,0.408482,0.368304,0.373884,0.294693,952011200
1989-08-14,0.370536,0.379464,0.357143,0.377232,0.297331,624478400
1989-08-21,0.377232,0.401786,0.375000,0.399554,0.314926,747622400
1989-08-28,0.397321,0.401786,0.390625,0.398438,0.314791,505075200
1989-09-04,0.397321,0.406250,0.392857,0.401786,0.317436,371302400
1989-09-11,0.399554,0.417411,0.395089,0.401786,0.317436,587025600
1989-09-18,0.397321,0.410714,0.383929,0.400670,0.316554,535561600
1989-09-25,0.399554,0.408482,0.392857,0.397321,0.313909,452838400
1989-10-02,0.397321,0.430804,0.385045,0.429688,0.339481,1074057600
1989-10-09,0.428571,0.449777,0.401786,0.408482,0.322726,923395200
1989-10-16,0.399554,0.441964,0.379464,0.428571,0.338598,1192396800
1989-10-23,0.428571,0.433036,0.397321,0.404018,0.319200,756224000
1989-10-30,0.406250,0.417411,0.383929,0.386161,0.305091,867484800
1989-11-06,0.388393,0.419643,0.383929,0.417411,0.329781,570091200
1989-11-13,0.415179,0.421875,0.390625,0.399554,0.315673,435310400
1989-11-20,0.401786,0.415179,0.397321,0.399554,0.316451,374113600
1989-11-27,0.399554,0.404018,0.379464,0.392857,0.311146,603142400
1989-12-04,0.390625,0.408482,0.366071,0.372768,0.295236,985107200
1989-12-11,0.366071,0.370536,0.290179,0.301339,0.238663,2888110400
1989-12-18,0.301339,0.332589,0.301339,0.325893,0.258110,1225784000
1989-12-25,0.328125,0.328125,0.305804,0.314732,0.249271,695956800
1990-01-01,0.314732,0.345982,0.312500,0.337054,0.266950,736019200
1990-01-08,0.334821,0.339286,0.301339,0.308036,0.243967,770380800
1990-01-15,0.308036,0.319196,0.287946,0.305804,0.242200,1111712000
1990-01-22,0.303571,0.310268,0.287946,0.292411,0.231592,749067200
1990-01-29,0.294643,0.310268,0.286830,0.305804,0.242200,615865600
1990-02-05,0.305804,0.314732,0.287946,0.305804,0.242200,842833600
1990-02-12,0.305804,0.312500,0.299107,0.301339,0.238663,498321600
1990-02-19,0.299107,0.308036,0.290179,0.296875,0.235885,644291200
1990-02-26,0.294643,0.310268,0.294643,0.301339,0.239432,571692800
1990-03-05,0.299107,0.334821,0.299107,0.329241,0.261602,997024000
1990-03-12,0.332589,0.363839,0.323661,0.359375,0.285545,1179315200
1990-03-19,0.361607,0.383929,0.357143,0.377232,0.299734,1435492800
1990-03-26,0.379464,0.387277,0.357143,0.359375,0.285545,635846400
1990-04-02,0.357143,0.375000,0.352679,0.356027,0.282885,664641600
1990-04-09,0.354911,0.392857,0.352679,0.386161,0.306828,661763200
1990-04-16,0.388393,0.395089,0.354911,0.359375,0.285545,1356443200
1990-04-23,0.359375,0.361607,0.340402,0.349330,0.277564,823233600
1990-04-30,0.350446,0.363839,0.348214,0.357143,0.283772,771276800
1990-05-07,0.354911,0.381696,0.354911,0.380580,0.302394,739972800
1990-05-14,0.381696,0.381696,0.352679,0.354911,0.281998,875123200
1990-05-21,0.352679,0.379464,0.345982,0.357143,0.283772,1242539200
1990-05-28,0.357143,0.375000,0.350446,0.363839,0.289894,780348800
1990-06-04,0.363839,0.366071,0.334821,0.341518,0.272110,1210921600
1990-06-11,0.337054,0.363839,0.337054,0.352679,0.281002,746345600
1990-06-18,0.350446,0.380580,0.342634,0.370536,0.295230,915936000
1990-06-25,0.370536,0.400670,0.359375,0.399554,0.318351,921614400
1990-07-02,0.397321,0.401786,0.386161,0.399554,0.318351,551432000
1990-07-09,0.401786,0.426339,0.399554,0.417411,0.332579,1336484800
1990-07-16,0.417411,0.420759,0.357143,0.366071,0.291673,1382752000
1990-07-23,0.366071,0.386161,0.357143,0.369420,0.294341,711681600
1990-07-30,0.363839,0.390625,0.354911,0.368304,0.293452,767065600
1990-08-06,0.348214,0.363839,0.341518,0.345982,0.275666,679817600
1990-08-13,0.339286,0.359375,0.319196,0.325893,0.259660,716340800
1990-08-20,0.325893,0.334821,0.299107,0.316964,0.252546,575937600
1990-08-27,0.328125,0.342634,0.321429,0.330357,0.264013,570640000
1990-09-03,0.325893,0.334821,0.313616,0.324777,0.259553,292600000
1990-09-10,0.330357,0.330357,0.294643,0.303571,0.242606,565835200
1990-09-17,0.303571,0.314732,0.276786,0.281250,0.224768,639542400
1990-09-24,0.281250,0.281250,0.243304,0.258929,0.206929,708971200
1990-10-01,0.263393,0.285714,0.234375,0.250000,0.199793,1007865600
1990-10-08,0.256696,0.261161,0.227679,0.252232,0.201577,764646400
1990-10-15,0.254464,0.283482,0.216518,0.280134,0.223876,2064048000
1990-10-22,0.281250,0.281250,0.264509,0.267857,0.214064,849273600
1990-10-29,0.270089,0.289063,0.257813,0.283482,0.226551,609548800
1990-11-05,0.287946,0.319196,0.285714,0.316964,0.253309,969696000
1990-11-12,0.316964,0.332589,0.310268,0.313616,0.250634,822528000
1990-11-19,0.316964,0.330357,0.310268,0.324777,0.260421,553952000
1990-11-26,0.321429,0.343750,0.321429,0.328125,0.263105,669166400
1990-12-03,0.332589,0.381696,0.330357,0.379464,0.304271,1397849600
1990-12-10,0.377232,0.379464,0.348214,0.356027,0.285479,1088628800
1990-12-17,0.348214,0.404018,0.348214,0.401786,0.322170,1239963200
1990-12-24,0.399554,0.401786,0.381696,0.383929,0.307852,323377600
1990-12-31,0.383929,0.395089,0.375000,0.386161,0.309641,490963200
1991-01-07,0.383929,0.421875,0.379464,0.419643,0.336489,1739729600
1991-01-14,0.410714,0.470982,0.410714,0.448661,0.359757,2328446400
1991-01-21,0.444196,0.478795,0.444196,0.477679,0.383025,1454040000
1991-01-28,0.475446,0.516741,0.466518,0.497768,0.399133,1512952000
1991-02-04,0.497768,0.537946,0.488839,0.534598,0.428665,1680257600
1991-02-11,0.535714,0.549107,0.506696,0.514509,0.412556,1546619200
1991-02-18,0.513393,0.555804,0.512277,0.533482,0.428670,863329600
1991-02-25,0.537946,0.540179,0.502232,0.515625,0.414321,1137158400
1991-03-04,0.517857,0.609375,0.508929,0.580357,0.466336,1697718400
1991-03-11,0.575893,0.602679,0.555804,0.591518,0.475304,1015504000
1991-03-18,0.587054,0.627232,0.555804,0.564732,0.453781,1632836800
1991-03-25,0.566964,0.627232,0.564732,0.607143,0.487859,738404800
1991-04-01,0.607143,0.649554,0.602679,0.619420,0.497724,974825600
1991-04-08,0.618304,0.654018,0.595982,0.640625,0.514763,1131636800
1991-04-15,0.551339,0.580357,0.531250,0.532366,0.427773,3178235200
1991-04-22,0.531250,0.562500,0.515625,0.523438,0.420600,1040200000
1991-04-29,0.522321,0.537946,0.419643,0.437500,0.351545,3841364800
1991-05-06,0.433036,0.475446,0.430804,0.457589,0.367688,1139532800
1991-05-13,0.466518,0.479911,0.415179,0.419643,0.337197,1833428800
1991-05-20,0.421875,0.424107,0.392857,0.409598,0.329125,1145020800
1991-05-27,0.410714,0.426339,0.404018,0.419643,0.338060,931649600
1991-06-03,0.419643,0.441964,0.407366,0.411830,0.331766,858894400
1991-06-10,0.410714,0.420759,0.363839,0.367188,0.295802,1228292800
1991-06-17,0.366071,0.386161,0.363839,0.375000,0.302096,940284800
1991-06-24,0.372768,0.388393,0.359375,0.370536,0.298500,1064190400
1991-07-01,0.377232,0.410714,0.372768,0.407366,0.328169,956894400
1991-07-08,0.404018,0.430804,0.401786,0.417411,0.336262,968766400
1991-07-15,0.417411,0.417411,0.377232,0.410714,0.330866,1096648000
1991-07-22,0.408482,0.415179,0.397321,0.400670,0.322775,513217600
1991-07-29,0.404018,0.448661,0.397321,0.446429,0.359638,969404800
1991-08-05,0.444196,0.462054,0.426339,0.453125,0.365032,876657600
1991-08-12,0.453125,0.491071,0.450893,0.475446,0.383014,934180800
1991-08-19,0.441964,0.495536,0.433036,0.473214,0.381216,1151348800
1991-08-26,0.473214,0.484375,0.466518,0.473214,0.382076,489025600
1991-09-02,0.470982,0.475446,0.450893,0.459821,0.371263,345318400
1991-09-09,0.462054,0.477679,0.433036,0.434152,0.350537,773270400
1991-09-16,0.439732,0.455357,0.415179,0.452009,0.364955,829024000
1991-09-23,0.446429,0.453125,0.430804,0.437500,0.353241,382256000
1991-09-30,0.439732,0.462054,0.424107,0.430804,0.347834,472942400
1991-10-07,0.428571,0.437500,0.415179,0.433036,0.349636,646968000
1991-10-14,0.437500,0.495536,0.435268,0.491071,0.396494,1199531200
1991-10-21,0.493304,0.502232,0.453125,0.457589,0.369461,778601600
1991-10-28,0.459821,0.470982,0.441964,0.455357,0.367659,760412800
1991-11-04,0.453125,0.479911,0.424107,0.475446,0.383878,1320244800
1991-11-11,0.477679,0.493304,0.444196,0.446429,0.360450,962505600
1991-11-18,0.446429,0.468750,0.444196,0.457589,0.369461,896985600
1991-11-25,0.455357,0.466518,0.446429,0.453125,0.366736,315033600
1991-12-02,0.453125,0.464286,0.433036,0.435268,0.352284,598494400
1991-12-09,0.437500,0.453125,0.433036,0.449777,0.364026,491881600
1991-12-16,0.449777,0.464286,0.446429,0.448661,0.363123,605147200
1991-12-23,0.450893,0.497768,0.446429,0.491071,0.397448,593969600
1991-12-30,0.491071,0.537946,0.491071,0.526786,0.426354,741563200
1992-01-06,0.524554,0.558036,0.513393,0.555804,0.449839,893188800
1992-01-13,0.555804,0.616071,0.549107,0.578125,0.467905,1849288000
1992-01-20,0.575893,0.587054,0.544643,0.577009,0.467002,903392000
1992-01-27,0.578125,0.587054,0.560268,0.578125,0.467905,633404800
1992-02-03,0.578125,0.595982,0.560268,0.571429,0.462485,753244800
1992-02-10,0.571429,0.584821,0.555804,0.572545,0.463389,495017600
1992-02-17,0.573661,0.584821,0.551339,0.580357,0.470590,446465600
1992-02-24,0.591518,0.625000,0.582589,0.602679,0.488690,840268800
1992-03-02,0.604911,0.611607,0.562500,0.571429,0.463351,674912000
1992-03-09,0.569196,0.578125,0.549107,0.563616,0.457015,595380800
1992-03-16,0.560268,0.571429,0.551339,0.564732,0.457920,395102400
1992-03-23,0.562500,0.582589,0.540179,0.544643,0.441631,768600000
1992-03-30,0.546875,0.546875,0.511161,0.526786,0.427151,961755200
1992-04-06,0.526786,0.546875,0.488839,0.495536,0.401812,1165427200
1992-04-13,0.495536,0.543527,0.493304,0.526786,0.427151,743276800
1992-04-20,0.526786,0.526786,0.500000,0.504464,0.409051,839036800
1992-04-27,0.500000,0.542411,0.473214,0.529018,0.428961,907939200
1992-05-04,0.531250,0.561384,0.529018,0.553571,0.448870,852364800
1992-05-11,0.553571,0.564732,0.537946,0.541295,0.438916,543648000
1992-05-18,0.549107,0.549107,0.524554,0.531250,0.430771,618139200
1992-05-25,0.531250,0.541295,0.524554,0.533482,0.432581,555195200
1992-06-01,0.511161,0.531250,0.477679,0.489955,0.397286,997180800
1992-06-08,0.491071,0.491071,0.477679,0.487723,0.396272,569251200
1992-06-15,0.482143,0.482143,0.390625,0.399554,0.324635,1719950400
1992-06-22,0.392857,0.415179,0.381696,0.404018,0.328262,1183526400
1992-06-29,0.408482,0.441964,0.404018,0.412946,0.335516,781950400
1992-07-06,0.415179,0.417411,0.388393,0.408482,0.331889,834635200
1992-07-13,0.408482,0.437500,0.398438,0.401786,0.326449,989452800
1992-07-20,0.399554,0.412946,0.390625,0.409598,0.332796,792534400
1992-07-27,0.408482,0.426339,0.404018,0.417411,0.339144,616011200
1992-08-03,0.417411,0.421875,0.370536,0.387277,0.314660,804652800
1992-08-10,0.386161,0.406250,0.383929,0.399554,0.324635,641233600
1992-08-17,0.395089,0.404018,0.390625,0.398438,0.323729,629944000
1992-08-24,0.395089,0.404018,0.386161,0.401786,0.327326,549584000
1992-08-31,0.401786,0.439732,0.399554,0.421875,0.343692,646396800
1992-09-07,0.417411,0.441964,0.415179,0.425223,0.346420,635264000
1992-09-14,0.437500,0.446429,0.404018,0.415179,0.338237,899964800
1992-09-21,0.417411,0.426339,0.404018,0.406250,0.330963,588313600
1992-09-28,0.401786,0.406250,0.383929,0.390625,0.318233,643115200
1992-10-05,0.386161,0.404018,0.370536,0.387277,0.315506,677432000
1992-10-12,0.386161,0.441964,0.386161,0.437500,0.356421,841310400
1992-10-19,0.437500,0.446429,0.428571,0.435268,0.354603,773438400
1992-10-26,0.435268,0.482143,0.433036,0.468750,0.381880,1002971200
1992-11-02,0.468750,0.504464,0.459821,0.497768,0.405521,986832000
1992-11-09,0.500000,0.520089,0.488839,0.502232,0.409157,567929600
1992-11-16,0.502232,0.531250,0.489955,0.513393,0.418250,937193600
1992-11-23,0.504464,0.513393,0.500000,0.504464,0.410976,474084800
1992-11-30,0.502232,0.526786,0.496652,0.507813,0.413704,671798400
1992-12-07,0.506696,0.524554,0.504464,0.513393,0.419140,760648000
1992-12-14,0.513393,0.529018,0.486607,0.520089,0.424606,988299200
1992-12-21,0.520089,0.546875,0.517857,0.526786,0.430074,694534400
1992-12-28,0.529018,0.542411,0.524554,0.533482,0.435541,379545600
1993-01-04,0.531250,0.562500,0.511161,0.555804,0.453764,1189865600
1993-01-11,0.553571,0.582589,0.535714,0.537946,0.439185,2089964800
1993-01-18,0.531250,0.540179,0.517857,0.531250,0.433718,1097779200
1993-01-25,0.529018,0.553571,0.524554,0.531250,0.433718,1164654400
1993-02-01,0.529018,0.549107,0.502232,0.511161,0.417317,1262844800
1993-02-08,0.508929,0.513393,0.479911,0.481027,0.392716,1231686400
1993-02-15,0.477679,0.495536,0.459821,0.491071,0.401790,1115240000
1993-02-22,0.491071,0.500000,0.465402,0.473214,0.387180,1041510400
1993-03-01,0.473214,0.497768,0.470982,0.491071,0.401790,769652800
1993-03-08,0.491071,0.513393,0.491071,0.502232,0.410922,735638400
1993-03-15,0.500000,0.515625,0.477679,0.479911,0.392659,673825600
1993-03-22,0.477679,0.488839,0.468750,0.475446,0.389006,733611200
1993-03-29,0.466518,0.470982,0.441964,0.447545,0.366177,1110793600
1993-04-05,0.446429,0.453125,0.433036,0.444196,0.363437,643820800
1993-04-12,0.441964,0.457589,0.417411,0.429688,0.351567,1333091200
1993-04-19,0.433036,0.453125,0.430804,0.439732,0.359785,965003200
1993-04-26,0.439732,0.468750,0.433036,0.457589,0.374395,610500800
1993-05-03,0.457589,0.495536,0.455357,0.488839,0.399964,641424000
1993-05-10,0.491071,0.500000,0.473214,0.495536,0.405443,880667200
1993-05-17,0.495536,0.527902,0.486607,0.513393,0.420054,844614400
1993-05-24,0.506696,0.524554,0.494420,0.505580,0.413661,833840000
1993-05-31,0.504464,0.520089,0.486607,0.489955,0.401715,706092800
1993-06-07,0.486607,0.488839,0.381696,0.390625,0.320274,3077849600
1993-06-14,0.392857,0.404018,0.354911,0.366071,0.300142,1771627200
1993-06-21,0.361607,0.375000,0.352679,0.357143,0.292822,1270684800
1993-06-28,0.361607,0.361607,0.337054,0.343750,0.281841,1257939200
1993-07-05,0.341518,0.348214,0.323661,0.328125,0.269030,678137600
1993-07-12,0.328125,0.345982,0.236607,0.245536,0.201315,3036924800
1993-07-19,0.250000,0.256696,0.227679,0.234375,0.192164,2239003200
1993-07-26,0.238839,0.252232,0.232143,0.247768,0.203145,779049600
1993-08-02,0.252232,0.274554,0.250000,0.261161,0.214126,971073600
1993-08-09,0.261161,0.270089,0.232143,0.244420,0.200400,958148800
1993-08-16,0.245536,0.265625,0.241071,0.250000,0.204975,651414400
1993-08-23,0.250000,0.256696,0.234375,0.236607,0.194848,700918400
1993-08-30,0.236607,0.238839,0.225446,0.229911,0.189334,1072377600
1993-09-06,0.232143,0.241071,0.226563,0.234375,0.193010,654192000
1993-09-13,0.234375,0.236607,0.209821,0.225446,0.185657,1048140800
1993-09-20,0.225446,0.227679,0.213170,0.223214,0.183819,575545600
1993-09-27,0.223214,0.225446,0.200893,0.203125,0.167275,1055364800
1993-10-04,0.202009,0.214286,0.196429,0.202009,0.166356,818742400
1993-10-11,0.203125,0.254464,0.203125,0.252232,0.207716,1760427200
1993-10-18,0.250000,0.281250,0.243304,0.270089,0.222421,1708168000
1993-10-25,0.270089,0.287946,0.258929,0.274554,0.226098,1281996800
1993-11-01,0.274554,0.294643,0.270089,0.284598,0.234369,1070585600
1993-11-08,0.285714,0.286830,0.265625,0.283482,0.233450,701310400
1993-11-15,0.281250,0.312500,0.281250,0.294643,0.242642,1000182400
1993-11-22,0.292411,0.299107,0.279018,0.291295,0.240746,470657600
1993-11-29,0.287946,0.291295,0.276786,0.281250,0.232444,541710400
1993-12-06,0.281250,0.290179,0.247768,0.252232,0.208462,940441600
1993-12-13,0.252232,0.265625,0.247768,0.263393,0.217686,933396800
1993-12-20,0.261161,0.265625,0.236607,0.243304,0.201083,848489600
1993-12-27,0.247768,0.270089,0.243304,0.261161,0.215842,902305600
1994-01-03,0.263393,0.303571,0.258929,0.295759,0.244436,1744142400
1994-01-10,0.294643,0.302455,0.265625,0.276786,0.228755,1742216000
1994-01-17,0.276786,0.299107,0.256696,0.297991,0.246280,2038321600
1994-01-24,0.296875,0.314732,0.294643,0.303571,0.250892,1568974400
1994-01-31,0.299107,0.312500,0.287946,0.299107,0.247203,1033558400
1994-02-07,0.299107,0.334821,0.299107,0.330357,0.273030,1664096000
1994-02-14,0.330357,0.339286,0.323661,0.323661,0.268457,791571200
1994-02-21,0.323661,0.341518,0.316964,0.321429,0.266606,909787200
1994-02-28,0.323661,0.334821,0.310268,0.328125,0.272160,1045161600
1994-03-07,0.330357,0.340402,0.321429,0.332589,0.275862,1050593600
1994-03-14,0.343750,0.343750,0.319196,0.324777,0.269383,1173323200
1994-03-21,0.324777,0.325893,0.292411,0.292411,0.242537,1237756800
1994-03-28,0.294643,0.303571,0.281250,0.296875,0.246240,874977600
1994-04-04,0.287946,0.305804,0.283482,0.299107,0.248091,649510400
1994-04-11,0.299107,0.299107,0.267857,0.270089,0.224022,887140800
1994-04-18,0.272321,0.285714,0.241071,0.265625,0.220320,1786758400
1994-04-25,0.265625,0.281250,0.263393,0.267857,0.222171,718726400
1994-05-02,0.267857,0.301339,0.263393,0.288504,0.239297,1096390400
1994-05-09,0.287946,0.290179,0.261161,0.267857,0.222171,632553600
1994-05-16,0.267857,0.290179,0.256696,0.277344,0.230040,811081600
1994-05-23,0.276786,0.283482,0.263393,0.267299,0.221708,564233600
1994-05-30,0.263393,0.263393,0.238839,0.246652,0.205391,1381766400
1994-06-06,0.245536,0.247768,0.227679,0.236607,0.197026,976707200
1994-06-13,0.235491,0.250000,0.231027,0.236607,0.197026,849452800
1994-06-20,0.234375,0.243304,0.220982,0.228655,0.190404,1053785600
1994-06-27,0.225446,0.242188,0.219866,0.229911,0.191450,846753600
1994-07-04,0.228795,0.246652,0.227679,0.241629,0.201208,561612800
1994-07-11,0.242188,0.270089,0.235491,0.252232,0.210037,1074628800
1994-07-18,0.251116,0.285435,0.235491,0.276786,0.230484,1486217600
1994-07-25,0.277902,0.303571,0.273438,0.300781,0.250465,1546328000
1994-08-01,0.300223,0.301339,0.286830,0.296875,0.247212,997449600
1994-08-08,0.295759,0.313616,0.294643,0.310268,0.258365,951182400
1994-08-15,0.310268,0.315848,0.303571,0.311384,0.259294,898800000
1994-08-22,0.310268,0.324777,0.305804,0.319196,0.266720,1041443200
1994-08-29,0.319196,0.333705,0.309152,0.315848,0.263922,991614400
1994-09-05,0.314732,0.327009,0.312500,0.319196,0.266720,611396800
1994-09-12,0.318080,0.332589,0.312500,0.324777,0.271383,916955200
1994-09-19,0.324777,0.328125,0.300223,0.303013,0.253197,885561600
1994-09-26,0.302455,0.308036,0.297991,0.300781,0.251332,513139200
1994-10-03,0.300223,0.340402,0.290179,0.330357,0.276046,1893091200
1994-10-10,0.331473,0.382813,0.330357,0.367188,0.306822,2664390400
1994-10-17,0.364955,0.381696,0.347098,0.380580,0.318012,1664611200
1994-10-24,0.381696,0.390625,0.370536,0.376116,0.314282,1135489600
1994-10-31,0.375000,0.388253,0.357143,0.360491,0.301226,1095315200
1994-11-07,0.360491,0.383929,0.358259,0.367188,0.306822,1083600000
1994-11-14,0.368304,0.383929,0.353795,0.357143,0.298428,792120000
1994-11-21,0.357143,0.359375,0.324777,0.337054,0.282489,838969600
1994-11-28,0.335938,0.351563,0.318080,0.326451,0.273602,1076420800
1994-12-05,0.325893,0.342634,0.310268,0.323661,0.271264,986249600
1994-12-12,0.324777,0.342634,0.316964,0.332589,0.278747,1062084800
1994-12-19,0.332589,0.351563,0.332589,0.347098,0.290907,892371200
1994-12-26,0.350446,0.356027,0.341518,0.348214,0.291842,365512000
1995-01-02,0.347098,0.385045,0.338170,0.375000,0.314292,1412812800
1995-01-09,0.371652,0.429129,0.366071,0.400670,0.335806,2665857600
1995-01-16,0.400670,0.419643,0.379464,0.380580,0.318969,1961400000
1995-01-23,0.373884,0.380580,0.348214,0.356027,0.298390,1678667200
1995-01-30,0.358259,0.376116,0.356027,0.361607,0.303067,1124524800
1995-02-06,0.363839,0.394531,0.352679,0.390625,0.327388,1673851200
1995-02-13,0.388393,0.397321,0.379464,0.379464,0.318033,974030400
1995-02-20,0.380580,0.381696,0.343750,0.348214,0.292645,1478523200
1995-02-27,0.341518,0.363839,0.339286,0.359375,0.302025,1130740800
1995-03-06,0.354911,0.360491,0.337054,0.352679,0.296397,982475200
1995-03-13,0.353795,0.353795,0.308036,0.313616,0.263568,2316966400
1995-03-20,0.313616,0.352679,0.312500,0.337054,0.283266,1272611200
1995-03-27,0.335938,0.335938,0.302455,0.314732,0.264506,1786131200
1995-04-03,0.316964,0.339286,0.300223,0.328125,0.275761,1865908800
1995-04-10,0.329241,0.353795,0.322545,0.341518,0.287017,981388800
1995-04-17,0.340402,0.352679,0.318080,0.349330,0.293583,1715504000
1995-04-24,0.348214,0.353795,0.332589,0.341518,0.287017,1111499200
1995-05-01,0.341518,0.356027,0.334821,0.347098,0.291707,978398400
1995-05-08,0.356027,0.390067,0.354911,0.389509,0.327350,2156548800
1995-05-15,0.385045,0.396205,0.379464,0.381696,0.320783,1683180800
1995-05-22,0.379464,0.396205,0.377232,0.381138,0.320315,1210630400
1995-05-29,0.380580,0.382813,0.366071,0.376116,0.316971,648334400
1995-06-05,0.378348,0.396205,0.376116,0.388393,0.327317,1017206400
1995-06-12,0.392857,0.398438,0.387277,0.391741,0.330138,638075200
1995-06-19,0.391741,0.447545,0.388393,0.435268,0.366821,2539958400
1995-06-26,0.430804,0.433036,0.405134,0.414621,0.349420,1034286400
1995-07-03,0.415179,0.439732,0.408482,0.434152,0.365880,787662400
1995-07-10,0.434152,0.445313,0.411830,0.435268,0.366821,1426689600
1995-07-17,0.436384,0.444196,0.383929,0.390625,0.329198,2090984000
1995-07-24,0.392857,0.424107,0.390625,0.406250,0.342366,1235718400
1995-07-31,0.406250,0.407366,0.388393,0.395089,0.332960,1050817600
1995-08-07,0.393973,0.398438,0.373884,0.384487,0.324025,1168328000
1995-08-14,0.383929,0.406250,0.382813,0.400670,0.337663,1265958400
1995-08-21,0.400670,0.412946,0.393973,0.399554,0.337642,1164900800
